hotelname,postalcode,latitude,longitude,review_pos,review_neg,review_text,review-score,overall_score,cleanliness,comfort,location,facilities,staff,value_for_money,Free_Wifi
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,Location is good and reception during check in is ok,"dinner with my son and my grand kids at the restaurant service can be improve .I requested for an ice cream for my grand kids but one of the crew check with the floor manager Chinese bald head guy upon return to my table the crew told me no ice cream. Took me by surprise for a 5 stars hotel no ice cream. We didn't go for buffet as I accompanied my son for his dinner there and I ordered hot chocolate with my horror the hot chocolate served was not even hot.This already turn me off with the overall as a patron there.I ask the crew is the hot chocolate served as cold as it meant to be and he went to check with another guy which I get his name Aaron a bar tender assistant manager . He came and was surprise he was very good in his customer service and help me to change. Later he came and give me a hot chocolate which  supposed to be when you name it as ""hot chocolate""!I appreciate his extra mile and even able to give me one scoop for two bowls for my grand kids .Which I feel the patron at restaurant not only adult's!! But also kids !!.Whole experience in that restaurant Aaron has a better gesture compare someone who is called a manager who is not helpful enough.I'm not sure if the restaurant truely don't have ice cream or at that moment buffet was serving but I'm not asking for free ice cream for sure !","Location is good and reception during check in is ok dinner with my son and my grand kids at the restaurant service can be improve .I requested for an ice cream for my grand kids but one of the crew check with the floor manager Chinese bald head guy upon return to my table the crew told me no ice cream. Took me by surprise for a 5 stars hotel no ice cream. We didn't go for buffet as I accompanied my son for his dinner there and I ordered hot chocolate with my horror the hot chocolate served was not even hot.This already turn me off with the overall as a patron there.I ask the crew is the hot chocolate served as cold as it meant to be and he went to check with another guy which I get his name Aaron a bar tender assistant manager . He came and was surprise he was very good in his customer service and help me to change. Later he came and give me a hot chocolate which  supposed to be when you name it as ""hot chocolate""!I appreciate his extra mile and even able to give me one scoop for two bowls for my grand kids .Which I feel the patron at restaurant not only adult's!! But also kids !!.Whole experience in that restaurant Aaron has a better gesture compare someone who is called a manager who is not helpful enough.I'm not sure if the restaurant truely don't have ice cream or at that moment buffet was serving but I'm not asking for free ice cream for sure !",1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,average,"- system to manage queue was bad and long waiting hours. came to register at 12pm but only got keys at 4.30. waited 1hour in the first queue from 12-1pm then another 45 mins from 3.30+- the concierge staff was also managing the bags area outside, this held up the key collection queue- can only book swimming slot after we get keys (need to input room number during booking). after collecting keys went to check slot to book - none was available :(- during breakfast the coffee machines were down","average - system to manage queue was bad and long waiting hours. came to register at 12pm but only got keys at 4.30. waited 1hour in the first queue from 12-1pm then another 45 mins from 3.30+- the concierge staff was also managing the bags area outside, this held up the key collection queue- can only book swimming slot after we get keys (need to input room number during booking). after collecting keys went to check slot to book - none was available :(- during breakfast the coffee machines were down",1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,clean,over occupied understaffed.. only could book in 5 hrs after official check in time (8pm instead of 3pm),clean over occupied understaffed.. only could book in 5 hrs after official check in time (8pm instead of 3pm),5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,The staff was optimistic and trying their best to serve customers while seriously looking understaffed.,"We had 2 rooms, when we reached back our hotel at 8pm on the 2nd night, one was cleaned while the other wasn't when it was side by side and I had put up the ""make my room"" light on. We had to call the front desk twice to get them to clear the rubbish bins, change floor mat and get bottles of mineral water. (bare minimum).They said they were understaffed which we can understand. But still it took them 1.5hrs from the first call to have someone to come up to do the bare minimum. The q for morning breakfast was also long but kudos to the staff/kitchen who tried to make it as smooth as possible for customers.","The staff was optimistic and trying their best to serve customers while seriously looking understaffed. We had 2 rooms, when we reached back our hotel at 8pm on the 2nd night, one was cleaned while the other wasn't when it was side by side and I had put up the ""make my room"" light on. We had to call the front desk twice to get them to clear the rubbish bins, change floor mat and get bottles of mineral water. (bare minimum).They said they were understaffed which we can understand. But still it took them 1.5hrs from the first call to have someone to come up to do the bare minimum. The q for morning breakfast was also long but kudos to the staff/kitchen who tried to make it as smooth as possible for customers.",1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,"food is okay, they forgot the room cleaning as they were quite short handed",,"food is okay, they forgot the room cleaning as they were quite short handed ",1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,Room is spacious and high floor as well with the great view.,"The layout of buffet in the coffee house for breakfast and Im more to the club lounge menu,simple and just nice for us","Room is spacious and high floor as well with the great view. The layout of buffet in the coffee house for breakfast and Im more to the club lounge menu,simple and just nice for us",5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,Couldn't say I liked anything about our stay with Copthorne but I'd give credit to one staff (Claudia) the only person who did the right thing.,"We had an early check in on 15 Dec, left our luggages in the room and went out the entire day. When we returned to the room, the television was turned on and one of the luggages seemed to be have been moved. Feeling uncomfortable we went down to the front desk asking for a room change. The staff who attended to us flatly rejected our request for reasons being that 1) he had guaranteed that no one had entered the room and 2) he cited that there was no available room with a queen bed of the equivalent room rate that we had paid. Instead he offered twin beds for the night or queen beds only from the next day. As we were on a couple staycation, sleeping separately on twin beds wasn't what we wanted and so we were seemingly left with no choice but to sleep in discomfort for the night and to accept the room change from the next day. The thing was we checked online and found that there were rooms available with queen beds but of higher room rate (thought for a five star hotel ensuring the comfort/ safety of guest should have been of priority but seemingly does not appear so for Copthorne).Claudia attended to us the next day and granted us a room change of the higher room rate as we narrated the episode that happened the previous night and informed of the faulty air condition in the room where the temperature was perpetually at 15°C. Claudia had arranged for the bellman to shift our luggages to the new room and we went out the entire day. When we returned to our new room in the night, our luggages were nowhere to be found. We called the front desk inquiring on the whereabouts of our luggages and the staff explained that we would receive it in 30 min. Feeling tired after an entire day out and just wanting to wash up, we told the staff we would just pick up the luggages ourselves if it was going to take that long however the staff was unable to locate the luggages. After demanding that we receive our luggages ASAP, they found it and gave it to us in less than 10...","Couldn't say I liked anything about our stay with Copthorne but I'd give credit to one staff (Claudia) the only person who did the right thing. We had an early check in on 15 Dec, left our luggages in the room and went out the entire day. When we returned to the room, the television was turned on and one of the luggages seemed to be have been moved. Feeling uncomfortable we went down to the front desk asking for a room change. The staff who attended to us flatly rejected our request for reasons being that 1) he had guaranteed that no one had entered the room and 2) he cited that there was no available room with a queen bed of the equivalent room rate that we had paid. Instead he offered twin beds for the night or queen beds only from the next day. As we were on a couple staycation, sleeping separately on twin beds wasn't what we wanted and so we were seemingly left with no choice but to sleep in discomfort for the night and to accept the room change from the next day. The thing was we checked online and found that there were rooms available with queen beds but of higher room rate (thought for a five star hotel ensuring the comfort/ safety of guest should have been of priority but seemingly does not appear so for Copthorne).Claudia attended to us the next day and granted us a room change of the higher room rate as we narrated the episode that happened the previous night and informed of the faulty air condition in the room where the temperature was perpetually at 15°C. Claudia had arranged for the bellman to shift our luggages to the new room and we went out the entire day. When we returned to our new room in the night, our luggages were nowhere to be found. We called the front desk inquiring on the whereabouts of our luggages and the staff explained that we would receive it in 30 min. Feeling tired after an entire day out and just wanting to wash up, we told the staff we would just pick up the luggages ourselves if it was going to take that long however the staff was unable to locate the luggages. After demanding that we receive our luggages ASAP, they found it and gave it to us in less than 10...",1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,overall hotel room is clean,"Check in process, take 5hours from 3.30 to 8.30pm. Wasted 5hours doing nothing...management should look into the process and improve.","overall hotel room is clean Check in process, take 5hours from 3.30 to 8.30pm. Wasted 5hours doing nothing...management should look into the process and improve.",1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,"1) To be fair, Javin from Front Office upgraded a room for us which was big and comfortable. The view was overlooking the road, but getting a room was the most important. 2) Hotel gave complimentary cake because of our anniversary. 3) Hotel was flexible letting us in the pool if there were no shows. 4) Location was good too.","So many things I am listing here.1) Waited 2 hours to check in despite being told I can check in at 2pm. In the end I checked in just after 4pm. I had to postpone my surprise for my husband because of the long wait. What bothers me is how long check in takes, and I am not sure if they are delaying it due to overbooking. Regardless, waiting numbers should have just been issued to guests while they sit and wait instead of making us stand for over 2 hours (I know people who waited more only to be told there were no more rooms).2) Our room was not made at all. No surprises for the poor service. 3) Our room was beside the lift and it was very noisy. I called to request for ear plugs and was told that she would call back when she got it. I called back and she told me to hold on. All the way till we slept, I never had that call back. Poor service.4) Pool was small, but it is what it is. 5) Breakfast was average. If you just want to fill your stomach, it would do. My scrambled eggs were dripping in liquid.","1) To be fair, Javin from Front Office upgraded a room for us which was big and comfortable. The view was overlooking the road, but getting a room was the most important. 2) Hotel gave complimentary cake because of our anniversary. 3) Hotel was flexible letting us in the pool if there were no shows. 4) Location was good too. So many things I am listing here.1) Waited 2 hours to check in despite being told I can check in at 2pm. In the end I checked in just after 4pm. I had to postpone my surprise for my husband because of the long wait. What bothers me is how long check in takes, and I am not sure if they are delaying it due to overbooking. Regardless, waiting numbers should have just been issued to guests while they sit and wait instead of making us stand for over 2 hours (I know people who waited more only to be told there were no more rooms).2) Our room was not made at all. No surprises for the poor service. 3) Our room was beside the lift and it was very noisy. I called to request for ear plugs and was told that she would call back when she got it. I called back and she told me to hold on. All the way till we slept, I never had that call back. Poor service.4) Pool was small, but it is what it is. 5) Breakfast was average. If you just want to fill your stomach, it would do. My scrambled eggs were dripping in liquid.",1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,"the concierge Paul did well and the bartender (wearing yellow, Indian guy) gave their services wholeheartedly. Makes us feel like home and both of them knew the product well. I would say both of them have their 5 Star services even during the most busiest moment…… and definitely they work long hours.    good job",amenities in the hotel room,"the concierge Paul did well and the bartender (wearing yellow, Indian guy) gave their services wholeheartedly. Makes us feel like home and both of them knew the product well. I would say both of them have their 5 Star services even during the most busiest moment…… and definitely they work long hours.    good job amenities in the hotel room",1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,The only positive thing about this hotel is its reasonable location,"Absolutely dreadful experience and the worst ever service level.  Check in took 93 minutes. The restaurant refused us entry despite arriving 20 minutes prior to published closing time. We were told that in-room dining was unavailable however after complaining to the duty manager it became miraculously available.  It took many calls to place an order for fish and chips – what arrived was reheated, dry and inedible. The next day despite several reminders the room was not cleaned, no fresh towels, toiletries or drinking water were provided.  We order in room dining early.   When nothing was delivered, we called again only to be told that the kitchen was not responding and that they will chase them.  They never called back. We called again we were told that the items we ordered (steak and a cake) despite being on the menu were not available and that absolutely no cake or steak of any kind was available and that very few items were available.  Starving we had to go out in the rain buy food. We asked to speak with the general manager we were told that he is not reachable.  We asked to speak to the duty manager we were told he was busy. After insisting that we speak with him we were told he will call back.  He never did after many chasers he finally returned our call.  After describing our experience, he told us that the hotel is extremely short of staff and unable to cope with demand, that they are hiring more staff and training them.   When asking what he intended to do about the dreadful nonexistent service he had no answer but said he would report the matter to the general manager.  When I asked if I could speak with the general manger, I was told he is unavailable .  I asked if an appointment could be made for the next day or the day after I was told that this cannot be guaranteed but that a note with my request would be left for him Needless to say he never contacted us.  Incidentally calls to reception or switchboard took on average over 7 minutes to be answered.","The only positive thing about this hotel is its reasonable location Absolutely dreadful experience and the worst ever service level.  Check in took 93 minutes. The restaurant refused us entry despite arriving 20 minutes prior to published closing time. We were told that in-room dining was unavailable however after complaining to the duty manager it became miraculously available.  It took many calls to place an order for fish and chips – what arrived was reheated, dry and inedible. The next day despite several reminders the room was not cleaned, no fresh towels, toiletries or drinking water were provided.  We order in room dining early.   When nothing was delivered, we called again only to be told that the kitchen was not responding and that they will chase them.  They never called back. We called again we were told that the items we ordered (steak and a cake) despite being on the menu were not available and that absolutely no cake or steak of any kind was available and that very few items were available.  Starving we had to go out in the rain buy food. We asked to speak with the general manager we were told that he is not reachable.  We asked to speak to the duty manager we were told he was busy. After insisting that we speak with him we were told he will call back.  He never did after many chasers he finally returned our call.  After describing our experience, he told us that the hotel is extremely short of staff and unable to cope with demand, that they are hiring more staff and training them.   When asking what he intended to do about the dreadful nonexistent service he had no answer but said he would report the matter to the general manager.  When I asked if I could speak with the general manger, I was told he is unavailable .  I asked if an appointment could be made for the next day or the day after I was told that this cannot be guaranteed but that a note with my request would be left for him Needless to say he never contacted us.  Incidentally calls to reception or switchboard took on average over 7 minutes to be answered.",1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,Nothing. Disappointing,"Arrived at 3pm, was directed to leave my contact details and have coffee/tea/light snacks while waiting to be called to check in. Was called after an hour plus to join the queue to check in. Upon doing so and queuing for another hour, we were told our rooms werent ready. We will have to wait for another phone call to receive our room key cards. It was already about 5.30 to 6pm when we received our call to come down to collect 1 out of 3 room’s key card. Waited and waited again, went to the overcrowded lobby with long queues at 8pm where there wasnt any staff attending to the concierge. Fast forward, we only received the other 2 room keys at 8 plus pm…. From 3-8pm we were just waiting for nothing. Paid for nothing & the facilities were already fully booked. Paid so much just to sleep for a couple of hours.","Nothing. Disappointing Arrived at 3pm, was directed to leave my contact details and have coffee/tea/light snacks while waiting to be called to check in. Was called after an hour plus to join the queue to check in. Upon doing so and queuing for another hour, we were told our rooms werent ready. We will have to wait for another phone call to receive our room key cards. It was already about 5.30 to 6pm when we received our call to come down to collect 1 out of 3 room’s key card. Waited and waited again, went to the overcrowded lobby with long queues at 8pm where there wasnt any staff attending to the concierge. Fast forward, we only received the other 2 room keys at 8 plus pm…. From 3-8pm we were just waiting for nothing. Paid for nothing & the facilities were already fully booked. Paid so much just to sleep for a couple of hours.",1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,Location is great,Waited 4hrs for our room only managed to check in almost 8pm. Chaotic with all guests unhappy waited too long. We were told an hr after an hr in the end 4hrs.,Location is great Waited 4hrs for our room only managed to check in almost 8pm. Chaotic with all guests unhappy waited too long. We were told an hr after an hr in the end 4hrs.,1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,Welcoming friendly staff.  Comfortable room and reasonable breakfast for an Asian hotel.,"The bathroom was a little tired and the hotel wasn't best located, though that was down to me maybe not researching the location v my requirements.","Welcoming friendly staff.  Comfortable room and reasonable breakfast for an Asian hotel. The bathroom was a little tired and the hotel wasn't best located, though that was down to me maybe not researching the location v my requirements.",5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,"The breakfast spreads is good and staffs were kind enough to walk around to inform us of the last call before the bfast spread ends.The location is pretty good and it is about 10 mins walk to the touristy area, which also mean away from the noises and crowd.The staffs were kind and helpful as well. Love the place and ambiance!",,"The breakfast spreads is good and staffs were kind enough to walk around to inform us of the last call before the bfast spread ends.The location is pretty good and it is about 10 mins walk to the touristy area, which also mean away from the noises and crowd.The staffs were kind and helpful as well. Love the place and ambiance! ",5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,View from the room,Very Rude staff,View from the room Very Rude staff,1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,Except for the way we were forced to pay for early check in the team delivered the goods.,We reached the property at 10:30 am and were asked to pay 100$ plus taxes for an early check in . The conventional practice and courtesy in the hospitality industry is to let the guest check in if rooms are available .Very cheap of them to fleece the guest in such a manner . I mean they can look at more ethical ways to generate revenue.,Except for the way we were forced to pay for early check in the team delivered the goods. We reached the property at 10:30 am and were asked to pay 100$ plus taxes for an early check in . The conventional practice and courtesy in the hospitality industry is to let the guest check in if rooms are available .Very cheap of them to fleece the guest in such a manner . I mean they can look at more ethical ways to generate revenue.,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,"Location was excellent as it was within walking distance of many attractions (Riverwalk, Marina, Chinatown...).  We booked the club room and the hotel staff that checked us in moved us to the 29th floor (same floor as lounge) on account that it was our 40th marriage anniversary.  Once we got into the room, we also found some goodies to help us celebrate... This level of consideration was totally unexpected and great.  The best part of our stay was the lounge staff (Steven, Ted, Ying Wei and Yani).  They couldn't do enough for us.  They were helpful in every way imaginable (serving breakfast/snacks and drinks, mapping out local places to eat and visit and making us feel at home in every way) ... they truly made this stay the most memorable (in a good way) of any hotel stay I can remember!  I would definitely stay at this hotel (with lounge access) again.",,"Location was excellent as it was within walking distance of many attractions (Riverwalk, Marina, Chinatown...).  We booked the club room and the hotel staff that checked us in moved us to the 29th floor (same floor as lounge) on account that it was our 40th marriage anniversary.  Once we got into the room, we also found some goodies to help us celebrate... This level of consideration was totally unexpected and great.  The best part of our stay was the lounge staff (Steven, Ted, Ying Wei and Yani).  They couldn't do enough for us.  They were helpful in every way imaginable (serving breakfast/snacks and drinks, mapping out local places to eat and visit and making us feel at home in every way) ... they truly made this stay the most memorable (in a good way) of any hotel stay I can remember!  I would definitely stay at this hotel (with lounge access) again. ",5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,Location was excellent,,Location was excellent ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,"Good location, good rooms with a nice view and good bathroom. Good breakfast.",None,"Good location, good rooms with a nice view and good bathroom. Good breakfast. None",5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,"Lovely position by the river with walkways across to bars and restaurants, central to all attractions. Large hotel but luxurious and efficient with pleasant staff.",The executive suite was closed for maintenance and relocated to a small conference room with no view or ambience.,"Lovely position by the river with walkways across to bars and restaurants, central to all attractions. Large hotel but luxurious and efficient with pleasant staff. The executive suite was closed for maintenance and relocated to a small conference room with no view or ambience.",5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,Everything was excellent about this place from the staff to the facilities themselves. Best place I’ve ever stayed in,,Everything was excellent about this place from the staff to the facilities themselves. Best place I’ve ever stayed in ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,Stellar hotrl,,Stellar hotrl ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,The room size was great. Excellent gym.,The breakfast was so crowded that on my 2nd day I didnt go even though i had pre paid.  There were no spare tables and an enormous queue.  The whole area for breakfast is far too small for the size of the hotel.  The first day i did go to breakfast but due to the crowds it was not enjoyable. Photo attached of the queues. There are lots of other places nearby for breakfast that are far better.,The room size was great. Excellent gym. The breakfast was so crowded that on my 2nd day I didnt go even though i had pre paid.  There were no spare tables and an enormous queue.  The whole area for breakfast is far too small for the size of the hotel.  The first day i did go to breakfast but due to the crowds it was not enjoyable. Photo attached of the queues. There are lots of other places nearby for breakfast that are far better.,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,Very nice hotel and facilities and great value. Staff were friendly and very efficient,Nothing I didn’t like,Very nice hotel and facilities and great value. Staff were friendly and very efficient Nothing I didn’t like,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,"Everything was good. Maybe I just came not in the right time. Was raining all day. However, you have everything in the hotel",Nothing.,"Everything was good. Maybe I just came not in the right time. Was raining all day. However, you have everything in the hotel Nothing.",5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,Centrally located. Large rooms. Nice breakfast,,Centrally located. Large rooms. Nice breakfast ,1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,"nothing ,hot breakfast food was cold..  rooms were old need to be gutted and revamped .. insects crawling around the bathroom floors .. bed had bed lice crawling about",for a 5 star hotel I would be lucky to give it a 31/2 star...………..arriving at 4am in the morning I was rudly greeted with a'' I have been expecting you here is your key there is the lift 13 floor left /right'' dragged our own suit cases to the room My experience with 5 star is turn down bed and chocolate on pillow at night  THE BAR could do with some nice comfortable lounge chairs to recline and chat over a beer rather than sit up to the bar,"nothing ,hot breakfast food was cold..  rooms were old need to be gutted and revamped .. insects crawling around the bathroom floors .. bed had bed lice crawling about for a 5 star hotel I would be lucky to give it a 31/2 star...………..arriving at 4am in the morning I was rudly greeted with a'' I have been expecting you here is your key there is the lift 13 floor left /right'' dragged our own suit cases to the room My experience with 5 star is turn down bed and chocolate on pillow at night  THE BAR could do with some nice comfortable lounge chairs to recline and chat over a beer rather than sit up to the bar",5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,Good location. Comfortable walk to Clarke Quay.,Our room could have done with a little refurbishment / updating,Good location. Comfortable walk to Clarke Quay. Our room could have done with a little refurbishment / updating,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,"Building itself is old but very well maintained, room and facilities are very clean",Location was a bit far from downtown. No direct subway (MRT) access.,"Building itself is old but very well maintained, room and facilities are very clean Location was a bit far from downtown. No direct subway (MRT) access.",5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,The location. The atmosphere. The friendly staff.,"Would have been better if amenities (soap, body lotion, drinking water) for two people could have been provided.","The location. The atmosphere. The friendly staff. Would have been better if amenities (soap, body lotion, drinking water) for two people could have been provided.",1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,"Check in staff assumed my booking came without breakfast ..Until i pointed out to Him that mine came With as I Had Paid For It... Checking-in process was too slow too. As this wasn't my 1st stay here i noticed that the Breakfast menu had changed for sorry for the lack of a better word, worse.. menu was an upset.. Changes are Good but...at least try to be better"," Check in staff assumed my booking came without breakfast ..Until i pointed out to Him that mine came With as I Had Paid For It... Checking-in process was too slow too. As this wasn't my 1st stay here i noticed that the Breakfast menu had changed for sorry for the lack of a better word, worse.. menu was an upset.. Changes are Good but...at least try to be better",5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,Nice and comfortable room,NIL,Nice and comfortable room NIL,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,Excellent buffet breakfast. Good customer service.. city vew was nice also.,,Excellent buffet breakfast. Good customer service.. city vew was nice also. ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,"Clean and good service with hospitality. Breakfast is varieties with several kinds of food (Chinese, American, India) taste is also good. The bed is good and comfortable to sleep and watch the TV.  The location is next to the river and easy to walk in the afternoon and at night. there are some local marts around the hotel and the supermarket is about 20-30 minutes by walk. The decoration is nice and is good elegant environment","The room tends to dim with light and ""small"" with the price we pay. This subway may not a good choice to travel here (1.5 Km from subway however you can access this by bus (bus stop in front of the hotel). The pool is so tiny than I expect. The check-in waiting tends to long than we expected. There are no universal plugs from the room and seminar ballroom, do not forget the bring your own adapter to here.","Clean and good service with hospitality. Breakfast is varieties with several kinds of food (Chinese, American, India) taste is also good. The bed is good and comfortable to sleep and watch the TV.  The location is next to the river and easy to walk in the afternoon and at night. there are some local marts around the hotel and the supermarket is about 20-30 minutes by walk. The decoration is nice and is good elegant environment The room tends to dim with light and ""small"" with the price we pay. This subway may not a good choice to travel here (1.5 Km from subway however you can access this by bus (bus stop in front of the hotel). The pool is so tiny than I expect. The check-in waiting tends to long than we expected. There are no universal plugs from the room and seminar ballroom, do not forget the bring your own adapter to here.",1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,"The room is dirty with dust. The requirement will not be attend even I have put there to get 2 bedroom in the same floor. Booking for 4adult but reception told there is only 2adult entitle for breakfast , then ask to check back on the next day 🤷🏻‍♀️🤷🏻‍♀️"," The room is dirty with dust. The requirement will not be attend even I have put there to get 2 bedroom in the same floor. Booking for 4adult but reception told there is only 2adult entitle for breakfast , then ask to check back on the next day 🤷🏻‍♀️🤷🏻‍♀️",1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,Nil, Nil,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,The swimming pool.,The room was quite dated. Smaller than expected. It didn't feel like a 5 star hotel on the floor where I stayed at all. The bed sheets had stains on them when we checked in. Overall this was a disappointing stay.,The swimming pool. The room was quite dated. Smaller than expected. It didn't feel like a 5 star hotel on the floor where I stayed at all. The bed sheets had stains on them when we checked in. Overall this was a disappointing stay.,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,Bellman help with our luggage upon arrival and helping us find the room where we could book a last minute island tour.  He walked us all the way to the room rather than just providing directions.  Desk clerk was very helpful arranging to hold our luggage after we arrived at 0800 so we could go sightseeing.  The bellman that did deliver the luggage to our room was pleasant and professional.,Room 1106.  We could hear the elevator more than we would have liked but it didnt keep us awake.  There was a leak from the water faucet in the bathroom that slowly covered the counter.,Bellman help with our luggage upon arrival and helping us find the room where we could book a last minute island tour.  He walked us all the way to the room rather than just providing directions.  Desk clerk was very helpful arranging to hold our luggage after we arrived at 0800 so we could go sightseeing.  The bellman that did deliver the luggage to our room was pleasant and professional. Room 1106.  We could hear the elevator more than we would have liked but it didnt keep us awake.  There was a leak from the water faucet in the bathroom that slowly covered the counter.,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,"The location was perfect, it was central to most of the places we wanted to visit. The area was safe and allowed us to walk to most of our desired destinations, even late at night or the early hours of the morning. The staff were very friendly and always accommodating.",,"The location was perfect, it was central to most of the places we wanted to visit. The area was safe and allowed us to walk to most of our desired destinations, even late at night or the early hours of the morning. The staff were very friendly and always accommodating. ",5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,Amenities & Cleanliness,Shopping Malls & Food Courts are a bit far from this property,Amenities & Cleanliness Shopping Malls & Food Courts are a bit far from this property,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,"There is no vibe in this hotel as it is now outdated and the reception is always loud as it is near the breakfast area, and at night it is even worse as people ate at a buffet.Would expect more than a kettle and instant coffee tucked away in a cupboard in this type of hotel. Hard to believe its star rating."," There is no vibe in this hotel as it is now outdated and the reception is always loud as it is near the breakfast area, and at night it is even worse as people ate at a buffet.Would expect more than a kettle and instant coffee tucked away in a cupboard in this type of hotel. Hard to believe its star rating.",1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
